Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
I,963,0,7,flow3.1427,698.55521455475,670.63440196735,3.2,25,LOS=0
V,963,0,8,flow6.1419,760.6992601633,456.42054174124996,1.59,25,LOS=1
I,963,0,9,flow8.501,729.61042615075,434.33698113674996,1.59,20,LOS=0
V,964,0,0,flow11.1416,757.08694833985,602.527341557,1.59,25,LOS=1
V,964,0,1,flow12.1371,751.0320463304,641.80395706235,1.59,25,LOS=1
V,964,0,2,flow12.1388,749.7219687432,660.52444301955,4.3,19,LOS=0
V,964,0,3,flow12.1389,750.34146013815,651.67215818285,1.59,25,LOS=1
I,964,0,4,flow7.1034,731.386346121,429.62495415499995,3.2,25,LOS=0
V,964,0,5,flow8.487,758.67794764635,532.5470782218999,4.3,10,LOS=0
I,964,0,6,flow8.502,728.6426635294,434.86108571715,1.59,25,LOS=0
I,964,0,7,flow8.508,689.88600335145,448.68125202805004,1.59,13,LOS=0
V,964,0,8,flow9.488,762.9312145677,519.0186426281,3.2,25,LOS=0
I,964,0,9,flow9.496,703.06682618745,448.71201692809996,1.59,21,LOS=0
I,965,0,0,flow10.3025,683.7539923305001,456.18834502055,1.59,13,LOS=0
V,965,0,1,flow11.1414,754.9510009819501,633.0478856059999,1.59,25,LOS=0
V,965,0,2,flow11.1418,759.03779434995,574.6517099953501,3.2,25,LOS=1
V,965,0,3,flow11.1422,764.8369552870499,491.78752040234997,1.59,25,LOS=0
V,965,0,4,flow12.1399,758.191631161,586.7425327333001,1.59,25,LOS=0
V,965,0,5,flow2.1499,758.7158321505,437.38169819915004,1.59,25,LOS=0
V,965,0,6,flow3.1429,751.0517469245,594.2796562508499,1.59,25,LOS=1
V,965,0,7,flow6.1423,747.83181631645,640.29117978255,1.59,25,LOS=0
I,965,0,8,flow8.501,732.9919192368,432.50568906604997,1.59,25,LOS=0
I,965,0,9,flow9.494,741.69043053085,427.79489582944996,1.59,25,LOS=0
V,966,0,0,flow11.1419,759.0804152605,574.04269995985,4.3,15,LOS=0
V,966,0,1,flow12.1390,756.29751858175,566.56245968555,1.59,25,LOS=1
V,966,0,2,flow12.1398,755.34646613345,627.3970854908,3.2,25,LOS=1
V,966,0,3,flow12.1404,763.71605382065,507.8040773899,1.59,25,LOS=1
V,966,0,4,flow2.1503,756.6702279946,466.63024884865,1.59,25,LOS=1
I,966,0,5,flow2.1504,672.64917623315,670.8399544658,4.3,3,LOS=0
V,966,0,6,flow6.1424,761.93952224075,438.69769155975,1.59,25,LOS=1
I,966,0,7,flow7.1037,717.31944719595,437.24306834444997,4.3,1,LOS=0
I,966,0,8,flow8.503,716.1145923751001,441.64582748115004,1.59,25,LOS=0
V,966,0,9,flow8.505,765.10509150975,440.7057570534,3.2,25,LOS=0
I,967,0,0,flow10.3034,832.82798452135,370.66258224989997,1.59,25,LOS=0
I,967,0,1,flow10.3035,840.8590834233501,364.42578454349996,1.59,25,LOS=0
V,967,0,2,flow12.1353,753.8346065181,601.75649029285,1.59,25,LOS=0
V,967,0,3,flow12.1390,755.34426996655,580.18400201995,1.59,25,LOS=1
V,967,0,4,flow12.1394,759.5304871969,520.3646282355501,1.59,25,LOS=1
V,967,0,5,flow12.1401,759.3675367142,569.94002254955,1.59,25,LOS=0
I,967,0,6,flow7.1038,721.40606501225,438.7801608552,1.59,25,LOS=0
I,967,0,7,flow7.1041,694.787357029,448.0045778084,1.59,14,LOS=0
V,967,0,8,flow8.485,757.13545735875,554.58864892735,1.59,25,LOS=1
V,967,0,9,flow8.491,760.5475632624,505.83101710585004,3.2,25,LOS=1
V,968,0,0,flow12.1353,751.5189731103001,634.84596767725,1.59,25,LOS=0
V,968,0,1,flow12.1393,761.04251950525,498.75828989955,1.59,25,LOS=1
V,968,0,2,flow12.1406,761.44049666365,540.3195053515999,1.59,25,LOS=1
I,968,0,3,flow7.1033,737.65034263545,426.23260442785,1.59,25,LOS=0
I,968,0,4,flow7.1038,742.97341983235,427.10007609305,1.59,25,LOS=0
I,968,0,5,flow7.1043,689.8860034689,448.68125201185,1.59,4,LOS=0
V,968,0,6,flow8.499,761.69729011925,489.4018791,4.3,15,LOS=0
V,968,0,7,flow8.502,764.26527220255,452.70643983845,1.59,25,LOS=1
I,968,0,8,flow9.497,734.04388790285,431.93598159435,1.59,25,LOS=0
I,968,0,9,flow9.499,714.29843962245,442.62938889925,1.59,25,LOS=0
V,969,0,0,flow11.1422,753.73517890495,650.4207628542,1.59,25,LOS=0
V,969,0,1,flow11.1424,754.9600002994,632.91929439175,1.59,25,LOS=0
V,969,0,2,flow12.1393,760.8971613062,500.83540056115,1.59,25,LOS=1
V,969,0,3,flow12.1401,750.8261689917,644.74586208065,1.59,25,LOS=0
V,969,0,4,flow12.1402,752.13622795275,626.02564228395,4.3,14,LOS=0
I,969,0,5,flow12.1410,777.9465535876,413.2824511801,1.59,25,LOS=0
V,969,0,6,flow5.1428,755.40918926825,484.66089028734996,1.59,25,LOS=1
V,969,0,7,flow8.496,756.59769747585,609.5182453786,1.59,25,LOS=0
V,969,0,8,flow8.501,763.4760386298,463.98427266305,1.59,25,LOS=0
V,969,0,9,flow8.506,758.1176534812,587.7995995316501,1.59,25,LOS=0
V,970,0,0,flow11.1430,765.30871282985,485.0465785847,1.59,25,LOS=0
V,970,0,1,flow12.1363,757.2641470178,552.74972505125,1.59,25,LOS=1
V,970,0,2,flow12.1407,757.83824266225,591.7920997097999,1.59,25,LOS=0
V,970,0,3,flow12.1410,760.9873230273499,546.7949017962001,1.59,25,LOS=1
V,970,0,4,flow12.1411,762.00724404295,532.22125410405,1.59,25,LOS=0
I,970,0,5,flow3.1434,827.4143855815,366.51152708970005,1.59,25,LOS=0
I,970,0,6,flow4.2839,679.50979003625,680.6861534140501,3.2,25,LOS=0
V,970,0,7,flow6.1426,761.0209014643,451.82441589525,1.59,17,LOS=0
I,970,0,8,flow9.502,739.4773837844,425.2431462555,1.59,25,LOS=0
I,970,0,9,flow9.505,672.7488626320501,454.37930874564995,1.59,14,LOS=0
V,971,0,0,flow11.1430,761.6268549498,537.6566324766,1.59,25,LOS=1
V,971,0,1,flow12.1339,751.53074742485,634.6777174206,3.2,25,LOS=1
V,971,0,2,flow12.1397,759.63734147475,518.83772324295,1.59,25,LOS=1
V,971,0,3,flow12.1402,750.4139511967501,650.636289882,4.3,20,LOS=0
V,971,0,4,flow6.1428,748.63750220715,628.7782498998,4.3,19,LOS=0
V,971,0,5,flow8.486,754.35836436365,594.27219967685,4.3,12,LOS=0
V,971,0,6,flow8.501,763.2520982317,467.18429159205,1.59,25,LOS=1
V,971,0,7,flow8.504,765.2114841356499,439.18544888365,4.3,17,LOS=0
V,971,0,8,flow9.493,756.6285307503499,670.19686981475,1.59,25,LOS=0
I,971,0,9,flow9.509,694.7873575915,448.00457773075004,1.59,25,LOS=0
I,972,0,0,flow10.3049,825.9647135923,375.9924671026,1.59,25,LOS=0
V,972,0,1,flow11.1427,755.7305243331,621.9092792693,1.59,25,LOS=0
V,972,0,2,flow12.1406,753.059753217,612.82883477365,1.59,25,LOS=1
V,972,0,3,flow12.1412,758.1559733960501,587.2520464070999,1.59,25,LOS=0
V,972,0,4,flow12.1414,760.983702168,546.8466402423501,4.3,5,LOS=0
V,972,0,5,flow2.1515,756.5279517212,468.66454995084996,1.59,25,LOS=1
V,972,0,6,flow8.484,754.6440105041,590.1904303113499,1.59,25,LOS=1
V,972,0,7,flow8.503,764.18087151485,453.91249198665,1.59,25,LOS=0
V,972,0,8,flow8.505,761.50649382725,492.1282819787,3.2,25,LOS=0
I,972,0,9,flow9.502,768.29132545785,442.42803756345,1.59,25,LOS=0
V,973,0,0,flow11.1433,761.83465399545,534.6873926672499,4.3,9,LOS=0
I,973,0,1,flow3.1443,683.07079387775,670.75726372325,1.59,25,LOS=0
V,973,0,2,flow5.1434,758.55209209085,439.72289378865,3.2,25,LOS=1
V,973,0,3,flow6.1431,755.76633902355,526.91001643165,1.59,25,LOS=1
I,973,0,4,flow7.1049,747.0533284999,421.14029371895003,1.59,25,LOS=0
V,973,0,5,flow8.491,757.60354590325,547.8998504092,3.2,25,LOS=1
V,973,0,6,flow8.498,761.71561774175,489.13998468765,1.59,25,LOS=0
V,973,0,7,flow8.507,763.24880191205,467.23139468479997,3.2,25,LOS=1
I,973,0,8,flow8.510,732.96700222695,432.51918320059997,3.2,25,LOS=0
I,973,0,9,flow9.509,696.5297418649,447.6863393238,1.59,15,LOS=0
I,974,0,0,flow1.2921,661.2911724898499,670.9300750013,1.59,25,LOS=0
I,974,0,1,flow10.3054,832.3365140974499,371.0442487752,1.59,25,LOS=0
V,974,0,2,flow12.1409,753.46994764155,654.2106514145501,3.2,25,LOS=1
V,974,0,3,flow12.1417,765.0568065264499,488.64606684035004,4.3,11,LOS=0
I,974,0,4,flow3.1442,808.9627919120001,380.84068160280003,3.2,25,LOS=0
V,974,0,5,flow3.1444,759.7791236194,469.56892578955,1.59,25,LOS=1
V,974,0,6,flow8.491,757.4974006715499,549.4166234144,3.2,25,LOS=1
V,974,0,7,flow8.502,762.64535182705,475.85445560295,1.59,25,LOS=1
V,974,0,8,flow9.508,762.69845365815,522.34456242025,1.59,25,LOS=1
I,974,0,9,flow9.510,709.7270080223,445.10510782815004,1.59,25,LOS=0
V,975,0,0,flow11.1434,762.01087033645,532.1694380097499,3.2,25,LOS=1
V,975,0,1,flow12.1390,750.4639062024501,649.9224527843501,1.59,25,LOS=0
V,975,0,2,flow12.1412,751.419219412,636.27140822095,1.59,25,LOS=0
I,975,0,3,flow7.1055,704.10497836815,444.39953779945,1.59,25,LOS=0
V,975,0,4,flow8.491,757.35636620475,551.43194966835,3.2,25,LOS=1
V,975,0,5,flow8.509,765.0997279187,440.78240062944997,1.59,25,LOS=0
V,975,0,6,flow9.496,757.7164458444499,593.5324539977,1.59,25,LOS=1
I,975,0,7,flow9.505,690.3360045219999,451.95125186645,1.59,25,LOS=0
I,975,0,8,flow9.506,685.43465104625,452.62792605824995,1.59,20,LOS=0
V,975,0,9,flow9.508,760.72291931225,550.57296552255,1.59,25,LOS=0
V,976,0,0,flow12.1366,754.9167311707,586.2933608104499,1.59,25,LOS=1
V,976,0,1,flow12.1393,759.40511064285,522.15620916335,1.59,25,LOS=1
V,976,0,2,flow12.1419,763.70096231195,508.01971990280003,1.59,25,LOS=0
I,976,0,3,flow12.1421,791.22601451785,402.96987596689996,1.59,25,LOS=0
V,976,0,4,flow3.1450,757.8818853798,496.679703173,1.59,25,LOS=1
V,976,0,5,flow8.501,762.0015875139,485.05359075474996,1.59,25,LOS=1
V,976,0,6,flow8.507,762.8441855441499,473.01320112645,3.2,25,LOS=1
I,976,0,7,flow8.511,695.39911858525,451.25224522805,1.59,25,LOS=0
V,976,0,8,flow9.508,754.9342524792,633.287204901,1.59,25,LOS=0
I,976,0,9,flow9.511,680.6950578588501,453.2822678447,1.59,25,LOS=0
I,977,0,0,flow10.3063,834.3297710813999,369.4963235488,3.2,22,LOS=0
V,977,0,1,flow12.1359,753.1639833895999,611.33942719875,1.59,25,LOS=1
V,977,0,2,flow12.1393,758.5052056628,535.0154922366501,1.59,25,LOS=1
V,977,0,3,flow12.1410,749.4470910029,664.45233624335,1.59,25,LOS=0
V,977,0,4,flow12.1414,751.3055279035,637.8960145107001,4.3,16,LOS=0
V,977,0,5,flow12.1420,756.8995041257,605.2057312535501,1.59,25,LOS=1
V,977,0,6,flow8.491,755.04246073555,584.4967354986,3.2,25,LOS=1
V,977,0,7,flow8.498,760.3934967525499,508.03256605395,1.59,25,LOS=0
I,977,0,8,flow9.516,728.2390959421,435.0796430537,1.59,25,LOS=0
I,977,0,9,flow9.517,702.7316492648499,448.34964173985,4.3,0,LOS=0
V,978,0,0,flow11.1441,759.9217693948001,562.0205937866999,1.59,25,LOS=1
V,978,0,1,flow11.1444,763.74140904765,507.4417766431,1.59,25,LOS=0
V,978,0,2,flow12.1363,753.4635976361,607.0580591724499,1.59,25,LOS=1
V,978,0,3,flow12.1397,756.53206217745,563.21092529415,1.59,25,LOS=1
V,978,0,4,flow12.1416,755.49618286415,578.01322733145,1.59,25,LOS=1
I,978,0,5,flow6.1436,815.78823969605,677.1115227179,4.3,4,LOS=0
I,978,0,6,flow7.1062,805.3253331579999,379.48244936895003,1.59,25,LOS=0
I,978,0,7,flow7.1063,694.4582564799,447.6313146482,4.3,0,LOS=0
V,978,0,8,flow8.512,764.63062665395,447.48567051605,1.59,25,LOS=0
V,978,0,9,flow9.515,764.1233211189999,501.98463644095,1.59,25,LOS=0
I,979,0,0,flow10.3068,678.3387768611,460.26664920254996,4.3,0,LOS=0
V,979,0,1,flow11.1441,758.6018927042501,580.8803070303,1.59,25,LOS=1
V,979,0,2,flow12.1359,752.4415474135,621.66274902185,1.59,25,LOS=1
V,979,0,3,flow12.1397,755.95361307,571.47673221935,1.59,25,LOS=1
V,979,0,4,flow12.1415,753.1710544099,611.23838514035,1.59,25,LOS=1
V,979,0,5,flow12.1419,753.52353258815,653.4449763074,1.59,25,LOS=0
V,979,0,6,flow8.485,750.6881494784,646.71810585115,1.59,25,LOS=0
V,979,0,7,flow8.498,760.3623812936501,508.47719354574997,1.59,25,LOS=0
V,979,0,8,flow8.500,760.7076743969,503.54309288365,1.59,25,LOS=1
V,979,0,9,flow9.515,762.8554182453499,520.1016960033,1.59,25,LOS=0
V,980,0,0,flow12.1392,757.6073928306,547.8448793520499,1.59,25,LOS=1
V,980,0,1,flow12.1393,757.9526859259499,542.91077880315,1.59,25,LOS=1
I,980,0,2,flow12.1425,768.6910533788,436.74786122335,4.3,14,LOS=0
V,980,0,3,flow2.1523,752.33669529535,528.5921637593999,3.2,25,LOS=1
I,980,0,4,flow4.2864,684.04911567655,680.650135953,1.59,25,LOS=0
I,980,0,5,flow7.1065,702.8197306091,448.84583478955,1.59,18,LOS=0
V,980,0,6,flow8.493,754.8350401047,587.46069354655,1.59,25,LOS=1
V,980,0,7,flow8.509,762.76928931205,474.08343839735,1.59,25,LOS=0
I,980,0,8,flow8.518,668.30473031825,451.66073321825,3.2,6,LOS=0
V,980,0,9,flow9.515,761.32744881995,541.9348455801,1.59,25,LOS=1
V,981,0,0,flow1.2939,757.1555197253499,670.29441968235,3.2,25,LOS=0
V,981,0,1,flow11.1439,755.3716793210999,627.0368143442499,1.59,25,LOS=0
V,981,0,2,flow12.1415,752.41461497875,622.04760276725,1.59,25,LOS=1
V,981,0,3,flow12.1416,754.0998212129,597.96667813365,1.59,25,LOS=1
I,981,0,4,flow5.1444,770.4194997285,676.9372080675,1.59,25,LOS=0
I,981,0,5,flow7.1065,706.5383740328,446.83195451765005,1.59,25,LOS=0
I,981,0,6,flow7.1074,674.95553647065,450.7425319703,1.59,2,LOS=0
I,981,0,7,flow7.1075,668.5227929955,454.9627541694,1.59,7,LOS=0
V,981,0,8,flow8.498,759.33912044395,523.09918277335,1.59,25,LOS=0
V,981,0,9,flow9.513,759.9054613716501,562.2536190702999,1.59,25,LOS=1
V,982,0,0,flow11.1442,753.8744519455,648.4306908832,4.3,19,LOS=0
V,982,0,1,flow12.1417,755.6562132751501,575.72645661485,4.3,21,LOS=0
V,982,0,2,flow6.1439,750.62517417785,600.3752105849001,3.2,25,LOS=1
I,982,0,3,flow7.1074,693.5652875821,448.1732950534,1.59,4,LOS=0
V,982,0,4,flow8.499,757.75371111245,545.7540494902,4.3,9,LOS=0
V,982,0,5,flow9.503,756.60336799325,609.43721937585,4.3,17,LOS=0
V,982,0,6,flow9.504,760.83110544035,549.02709433085,1.59,25,LOS=0
V,982,0,7,flow9.520,761.54842419495,538.7773292479001,1.59,25,LOS=0
I,982,0,8,flow9.523,724.6895947558501,437.00192212155,3.2,25,LOS=0
I,982,0,9,flow9.525,681.4454933739501,449.84653735085,3.2,6,LOS=0
I,983,0,0,flow10.3077,832.5880716965,370.84889395815003,3.2,25,LOS=0
V,983,0,1,flow12.1366,750.43851968825,650.28521594185,1.59,25,LOS=0
V,983,0,2,flow12.1393,755.50475908505,577.8906765568499,1.59,25,LOS=1
V,983,0,3,flow12.1397,752.95933865295,614.26371882525,1.59,25,LOS=1
V,983,0,4,flow12.1422,752.18231743355,625.36704199375,1.59,25,LOS=1
V,983,0,5,flow12.1426,764.02198967255,456.18285011390003,3.2,25,LOS=0
V,983,0,6,flow8.494,752.567464878,619.86343869945,1.59,25,LOS=1
V,983,0,7,flow8.505,756.96079451475,557.08451127165,3.2,25,LOS=1
V,983,0,8,flow8.513,761.70768396575,489.25335518074996,1.59,25,LOS=0
V,983,0,9,flow9.517,759.0203864074999,574.9004520228,4.3,14,LOS=0
V,984,0,0,flow11.1447,754.48114225105,639.7616953072,3.2,25,LOS=0
V,984,0,1,flow12.1397,751.4796846678,635.40738384305,1.59,25,LOS=0
I,984,0,2,flow12.1429,768.1529842141499,444.40479509205,3.2,25,LOS=0
I,984,0,3,flow7.1065,745.8243298982,421.80587408155,1.59,25,LOS=0
V,984,0,4,flow8.502,757.6035172273,547.90026017705,1.59,25,LOS=1
V,984,0,5,flow8.512,760.9782530508,499.67663188874997,1.59,25,LOS=1
V,984,0,6,flow8.514,763.34329372875,465.88114432965,1.59,25,LOS=0
I,984,0,7,flow8.516,748.57804569915,424.1912132684,4.3,11,LOS=0
V,984,0,8,flow9.511,753.5710087771499,652.76658921445,1.59,25,LOS=0
I,984,0,9,flow9.527,681.3158572918501,449.864434732,1.59,25,LOS=0
V,985,0,0,flow12.1424,751.2898619295499,638.1198750268,4.3,17,LOS=0
V,985,0,1,flow12.1430,759.26860543445,571.3536512466501,1.59,25,LOS=1
I,985,0,2,flow2.1526,706.6655635959,454.27294423955,1.59,25,LOS=0
I,985,0,3,flow4.2879,796.9252533454501,680.33908624015,3.2,25,LOS=0
V,985,0,4,flow6.1440,762.0155215314,437.61169202265,1.59,25,LOS=1
I,985,0,5,flow7.1072,785.9219671417,394.55284040805,1.59,25,LOS=0
V,985,0,6,flow8.510,759.44169568415,521.6334235214499,3.2,25,LOS=1
V,985,0,7,flow8.512,760.28430396165,509.59288746455,1.59,25,LOS=1
V,985,0,8,flow8.516,763.1539210313499,468.5872046099,4.3,15,LOS=0
I,985,0,9,flow8.522,698.28235230825,450.5975918844,1.59,25,LOS=0
I,986,0,0,flow10.3084,728.01049265305,442.70923816715,1.59,25,LOS=0
I,986,0,1,flow10.3085,746.3725144393,432.76153479159996,1.59,25,LOS=0
V,986,0,2,flow12.1423,752.687348669,618.15034716345,1.59,25,LOS=1
V,986,0,3,flow12.1432,760.3501353833,555.89967373085,4.3,13,LOS=0
I,986,0,4,flow7.1085,676.2176093103,453.90041829905,1.59,13,LOS=0
V,986,0,5,flow8.492,751.3970646228,636.58799131775,1.59,25,LOS=0
V,986,0,6,flow8.499,754.0071252438499,599.29126654275,4.3,16,LOS=0
V,986,0,7,flow8.502,756.50387473455,563.6137126050501,1.59,25,LOS=1
V,986,0,8,flow8.514,761.9740080642,485.44769008635,1.59,25,LOS=0
I,986,0,9,flow8.523,693.0803177692001,451.57237571365,3.2,25,LOS=0
V,987,0,0,flow12.1417,751.67877413205,632.5624748424,4.3,19,LOS=0
V,987,0,1,flow12.1423,752.3006087248,623.67670664435,1.59,25,LOS=1
I,987,0,2,flow6.1443,780.87347778255,676.9773740834,4.3,6,LOS=0
V,987,0,3,flow8.499,753.6236916431501,604.7703796936,4.3,15,LOS=0
V,987,0,4,flow8.512,759.5376112081,520.2628289583499,1.59,25,LOS=1
V,987,0,5,flow8.518,763.21822097945,467.66838400874997,3.2,25,LOS=0
I,987,0,6,flow8.520,742.2452993633,427.49439931284996,1.59,25,LOS=0
I,987,0,7,flow8.523,693.0803177692001,451.57237571365,3.2,25,LOS=0
I,987,0,8,flow9.530,686.0203162484,452.5470699173,1.59,2,LOS=0
I,987,0,9,flow9.533,696.32626254705,447.7476268073,1.59,4,LOS=0
I,988,0,0,flow11.1459,838.476200921,366.27628549070005,1.59,23,LOS=0
V,988,0,1,flow12.1426,761.2561273249501,495.70591939170004,3.2,25,LOS=0
V,988,0,2,flow12.1429,756.52539979775,610.5513066379001,3.2,25,LOS=0
I,988,0,3,flow3.1463,661.38103763645,670.9293619627,1.59,25,LOS=0
I,988,0,4,flow6.1441,781.49770880295,402.16953951245,4.3,17,LOS=0
V,988,0,5,flow6.1443,761.9457624844499,438.60852096735,4.3,22,LOS=0
V,988,0,6,flow6.1445,749.1616693863,673.36990607265,3.2,25,LOS=0
I,988,0,7,flow8.517,749.5146408048,423.55759181335,1.59,25,LOS=0
I,988,0,8,flow8.524,676.2762512716499,453.89232226965,1.59,12,LOS=0
I,988,0,9,flow8.530,667.5716138171999,451.76194628485,3.2,20,LOS=0
V,989,0,0,flow12.1431,754.0989694822,597.9788490252499,1.59,25,LOS=0
V,989,0,1,flow12.1432,756.281265061,614.0397470062501,4.3,17,LOS=0
V,989,0,2,flow12.1434,758.6334712594501,580.42908116995,3.2,25,LOS=1
I,989,0,3,flow12.1439,766.78400065955,463.966196138,1.59,25,LOS=0
I,989,0,4,flow4.2889,682.24031947795,680.66448791885,1.59,25,LOS=0
I,989,0,5,flow4.2890,787.17269883955,680.30161521645,1.59,25,LOS=0
V,989,0,6,flow8.492,749.44918532655,664.42240919405,1.59,25,LOS=0
V,989,0,7,flow8.500,755.47193125375,578.35977316675,1.59,25,LOS=1
V,989,0,8,flow8.511,759.78794567315,516.68564934395,1.59,25,LOS=0
V,989,0,9,flow8.512,759.44265257545,521.61974992725,1.59,25,LOS=0
V,990,0,0,flow11.1452,756.36735904845,612.8095503319,1.59,25,LOS=0
V,990,0,1,flow11.1456,760.6900028129501,551.0433092615999,1.59,25,LOS=0
V,990,0,2,flow12.1430,749.5576259535001,662.8728359064501,1.59,25,LOS=0
V,990,0,3,flow12.1434,757.34170558965,598.8871161385,3.2,25,LOS=1
I,990,0,4,flow12.1440,784.9460407394499,407.8467834157,1.59,25,LOS=0
V,990,0,5,flow8.498,754.3385088784,594.55592663765,1.59,25,LOS=1
V,990,0,6,flow8.505,753.73015936665,603.24899840915,3.2,25,LOS=1
V,990,0,7,flow8.517,765.4528190555,435.73686917985003,1.59,25,LOS=0
I,990,0,8,flow8.524,685.7112744823501,452.58973580304996,1.59,10,LOS=0
I,990,0,9,flow9.534,668.8501732437,454.9175564978,3.2,12,LOS=0
V,991,0,0,flow11.1459,757.40123866045,598.0364483067001,1.59,25,LOS=0
I,991,0,1,flow11.1463,821.40303561155,379.53497891999996,1.59,25,LOS=0
V,991,0,2,flow12.1425,759.93406679845,514.59763677025,4.3,13,LOS=0
V,991,0,3,flow12.1432,750.61703602395,647.73428873825,4.3,20,LOS=0
I,991,0,4,flow2.1536,715.00426529585,670.5038863155,1.59,25,LOS=0
V,991,0,5,flow6.1450,763.05934249185,676.90892905345,1.59,25,LOS=0
V,991,0,6,flow8.513,757.4898511894501,549.5245025013501,1.59,25,LOS=1
I,991,0,7,flow8.523,709.68269369265,445.12910683645,3.2,22,LOS=0
I,991,0,8,flow9.533,724.81310352425,436.93503432299997,1.59,25,LOS=0
I,991,0,9,flow9.534,676.58659840875,453.84947616615,3.2,16,LOS=0
V,992,0,0,flow12.1438,758.10792773445,540.692435306,4.3,9,LOS=0
I,992,0,1,flow2.1535,671.1313824282499,461.25992337835,3.2,22,LOS=0
I,992,0,2,flow2.1538,686.09680797975,670.7332536932,1.59,25,LOS=0
I,992,0,3,flow3.1470,836.474859745,359.4753362557,1.59,25,LOS=0
V,992,0,4,flow5.1462,758.28472530715,443.54576973120004,3.2,25,LOS=1
I,992,0,5,flow7.1093,689.88600452595,448.6812518659,1.59,25,LOS=0
I,992,0,6,flow7.1094,684.98465105675,449.3579260568,1.59,25,LOS=0
V,992,0,7,flow8.511,759.07271219585,526.90605033355,1.59,25,LOS=1
V,992,0,8,flow8.513,757.488454967,549.54445396275,1.59,25,LOS=1
I,992,0,9,flow9.535,671.31625444805,454.57709268225005,1.59,4,LOS=0
I,993,0,0,flow1.2968,718.10428813825,670.47928906015,1.59,25,LOS=0
V,993,0,1,flow11.1455,752.8912103218499,662.4802268762501,3.2,25,LOS=0
I,993,0,2,flow2.1541,689.2308488047499,670.70838652075,1.59,25,LOS=0
I,993,0,3,flow5.1464,773.96072298635,676.9508140679,1.59,25,LOS=0
V,993,0,4,flow8.504,755.87015470505,572.6693189516,4.3,20,LOS=0
V,993,0,5,flow8.507,754.75336675595,588.6277731095,3.2,25,LOS=1
V,993,0,6,flow8.511,759.0685234469,526.96590588425,1.59,25,LOS=1
V,993,0,7,flow8.516,761.9215804138,486.19686029025,4.3,15,LOS=0
V,993,0,8,flow8.518,762.69308354685,475.1723883734,3.2,25,LOS=0
I,993,0,9,flow8.523,718.54910699005,440.3273840608,3.2,25,LOS=0
V,994,0,0,flow11.1464,758.52526027865,581.9753074811999,1.59,25,LOS=0
V,994,0,1,flow12.1445,762.19959886245,529.4726967867,1.59,25,LOS=1
I,994,0,2,flow2.1541,692.8348254922,458.2689021816,1.59,25,LOS=0
I,994,0,3,flow2.1543,743.588462636,653.6765430113501,4.3,15,LOS=0
V,994,0,4,flow8.507,754.3546456906499,594.3253380303,3.2,25,LOS=1
V,994,0,5,flow8.512,758.38266669845,536.76652514045,1.59,25,LOS=1
V,994,0,6,flow8.514,761.073004562,498.32267060255003,1.59,25,LOS=1
V,994,0,7,flow8.516,761.69773085865,489.3955811103,4.3,14,LOS=0
V,994,0,8,flow8.526,765.1836046506,439.58383560005,1.59,25,LOS=0
I,994,0,9,flow9.526,767.6541622497,431.13901410085,1.59,25,LOS=0
V,995,0,0,flow12.1442,752.56074497895,619.95946337545,1.59,25,LOS=1
V,995,0,1,flow12.1443,756.68866735045,560.97309986245,1.59,25,LOS=1
V,995,0,2,flow5.1465,757.0630698570001,461.01329941355004,1.59,25,LOS=1
I,995,0,3,flow7.1094,684.98465105675,449.3579260568,1.59,9,LOS=0
V,995,0,4,flow8.501,750.6232687399499,647.64522571435,1.59,25,LOS=1
V,995,0,5,flow8.514,760.4211370809,507.63759679145,1.59,25,LOS=1
V,995,0,6,flow8.518,761.87162470455,486.91070744095,3.2,25,LOS=0
I,995,0,7,flow8.522,750.3889417336,423.08410264225,1.59,25,LOS=0
V,995,0,8,flow8.526,764.5762054987,448.26332710894997,1.59,25,LOS=0
I,995,0,9,flow9.535,695.2373572068,451.27457778384996,1.59,25,LOS=0
I,996,0,0,flow10.3107,726.46709990775,443.5453777492,3.2,25,LOS=0
V,996,0,1,flow12.1438,755.0233279868501,584.7701348434,4.3,12,LOS=0
V,996,0,2,flow12.1445,755.9881124627,570.98374966375,1.59,25,LOS=1
V,996,0,3,flow3.1479,746.2880387636001,662.35114499575,1.59,25,LOS=1
V,996,0,4,flow6.1454,761.02938794795,451.7031474304,3.2,25,LOS=1
I,996,0,5,flow7.1096,692.1438456026001,451.70166378675003,3.2,20,LOS=0
V,996,0,6,flow8.509,753.4092351593999,607.8348772716499,1.59,25,LOS=0
V,996,0,7,flow8.520,750.4850646229,649.62010739855,1.59,25,LOS=0
